x1,x2,label
1.841817157051272,2.7669428011078474,0
2.1519034382075373,3.088149045353252,0
1.5083229583363855,3.3929373890973085,0
1.9670318986272084,2.6111741166744977,0
2.4160744400238556,3.218986450058654,0
1.55741030281823,3.6220139940902034,0
2.2305790789281676,2.996431359531234,0
2.5565765819676227,3.055754224340374,0
1.9901709237135887,2.768894959392304,0
2.2036476537574776,3.166811038563393,0
2.005138048961399,2.723504776146339,0
2.045475448958126,2.9755704249832515,0
1.5332839884430296,2.484865677036535,0
2.1978036825834195,2.089339089731909,0
2.071893684436441,2.8326709297861616,0
2.4578863124079686,2.8272861267961433,0
2.230819474988164,2.861080155566773,0
2.0398118537201504,3.257892785822018,0
1.838105499286397,3.348794209574441,0
1.6522057430127308,3.1031074948954327,0
2.3229239029757487,3.231013122126617,0
2.6707557068573937,2.732796238941269,0
1.5172977620279942,2.651982712026708,0
2.231154898291953,3.1742730269942827,0
2.0357898308765954,2.6069650328125045,0
2.268403552665171,2.571353327822311,0
2.405632353831915,4.000103448098953,0
2.1282579013000427,3.20408784748021,0
1.8274990808865543,2.3664253376196145,0
1.7890482229394222,2.617486665615438,0
1.4935483982547444,3.602825979698477,0
2.0955018813090205,3.1328906532148943,0
1.8918421721813126,2.9394951211447973,0
2.3375927387837665,2.9886820084566748,0
2.1857428783086563,2.9313984957542445,0
1.8802464882437835,2.5075800420393484,0
1.3077878281715052,2.9084533346267594,0
2.0197738421976315,2.549854487151923,0
1.9879337972378786,3.0188133970466757,0
1.2453971978792173,2.6797063691821745,0
2.142542362807414,3.1354705552885105,0
1.5962137792600837,3.0554568176749073,0
2.3578425288761653,3.2719755356468143,0
1.966649974545123,2.8362082903364976,0
1.7797294304829234,3.16373692401838,0
2.0682863906000106,3.22029140213577,0
2.0461558345924034,3.2865673826216044,0
2.033107386535195,3.2746410506460903,0
2.3047879696283236,2.7184156794213155,0
1.367149583595239,3.5402224996050937,0
2.0898305557492916,2.3999299365763576,0
1.750163175973451,3.27015600232944,0
1.9021131091034875,2.8207785032383055,0
2.4903086511095385,2.6334494987656663,0
1.7206463247858081,3.073985266266894,0
2.1366592262188586,3.173720062019256,0
2.318933315599131,3.069502517238531,0
2.1712843786284433,2.909276759239721,0
2.02194440613285,3.037636963018772,0
2.0752843475366625,3.270388932653966,0
2.194300988680691,3.015475951015064,0
1.7168059052706361,3.023684940321948,0
1.9901937752864896,3.0676135529346196,0
2.772283857499141,2.816679527510568,0
2.147801156693876,3.3739617235355044,0
2.034300669934784,3.818245791710258,0
1.867686247893983,3.1134312278120166,0
1.7204179892874563,2.8769663426998475,0
2.0871268686388302,3.2962064218077054,0
2.111683191908251,3.4406901972671573,0
1.9667621412925649,2.8837410145563482,0
2.9463947875477854,3.1379831773047107,0
1.7481814589075084,2.757007683213176,0
1.670062029914031,3.327799274549876,0
1.8724679474873653,3.04457686647977,0
1.977771963946606,3.2560223427793273,0
1.703639567490593,2.623549699849945,0
2.078504057513558,3.210335749644964,0
2.116386309584174,2.7166911948159354,0
2.237119694731988,2.739648675516528,0
1.817461474324766,2.6696162663472993,0
2.455405422028211,3.2216975393595724,0
2.211747681487606,3.4365239973998576,0
2.984427236883553,2.4017708636314454,0
1.741568196693012,2.7843387205389165,0
1.7022131321660576,2.622845863338701,0
1.895121427580622,2.5741886996487082,0
2.1172648286380946,3.018094412500015,0
2.1683600326672794,3.1777049580733885,0
2.2110523986993367,2.869306872111641,0
2.7424001909217837,3.082050890768734,0
1.3481303365813218,2.649168488981824,0
1.3908239538402647,3.0060671202029576,0
1.9573681715813331,2.83605100573519,0
2.70382413934018,3.192144005926919,0
2.254134426506217,2.6741242792202637,0
1.6502992880341458,3.012881924683934,0
2.060552498878279,2.35029095150994,0
1.936892542002663,3.004925229005727,0
1.924697791980105,2.7153133556786635,0
1.811162686327601,2.9380992822495213,0
2.031780008263517,3.2116770538926986,0
2.3782996717328047,2.8969782967654627,0
1.8403453313596247,3.1531794857370072,0
2.213795720743799,2.84802984835939,0
2.2766377169381604,3.3428548694045905,0
2.4520902629805357,3.622412317351938,0
1.6967543514691963,3.004864373266379,0
2.003947193816531,2.9656742510136223,0
1.7727579781364524,2.480053298869125,0
2.0324378061101513,2.7310755191582308,0
2.030097718261669,2.7220847604054015,0
1.6151195789544806,3.082004426131914,0
2.0528225343822735,3.2027486899623265,0
2.765052318246169,3.0970513359237963,0
2.1697786184724452,2.622853534896436,0
1.549582395812269,3.553990306370667,0
1.6767820770233437,2.634619574985975,0
1.9863153775742064,2.968432655317914,0
1.6841227227448479,2.893259373450415,0
2.4302815011775367,2.717902236908871,0
1.51221463047184,3.329907767314927,0
2.172303919178313,2.7828184827729685,0
1.4462415443555787,2.739381825246503,0
1.980853447102755,3.4079852314593366,0
1.63719630879562,2.9704180414709844,0
2.236300630963214,2.166556430957328,0
2.3618251587786148,2.586142299727747,0
2.1161984227099273,3.0863391023637603,0
2.3796052370123455,3.192823533312739,0
1.1679483278945066,2.725327263495403,0
2.048371795273648,2.931757039858075,0
2.1671637554148697,3.276278294484397,0
2.2129581077503877,2.925003770105937,0
1.353782046107832,2.8405815629008138,0
2.1457288518486344,2.618343461607333,0
2.220946155542552,3.317937654043557,0
2.044403441703545,1.9276770467906614,0
1.5526690730508688,3.6601662054946287,0
1.8087117724400676,2.3055498719048515,0
2.4323365859085953,3.0046744570402857,0
2.3867291711352037,3.096935536326778,0
2.160495697674259,3.127053236700081,0
2.24412090917235,3.797100656994634,0
2.3398522175857157,2.446881238754063,0
2.1563315303476163,3.3995182688361263,0
2.420945282287651,2.850688255929315,0
2.407730555815845,3.324709839842922,0
2.9003811029394053,2.737499392313021,0
1.822409798259851,2.8928583330390163,0
1.8284222474864287,2.688492737582739,0
1.03306357301419,2.847855184196903,0
2.1292753208949664,2.8273723540729314,0
2.677383414235188,3.004681534450552,0
2.4518601693144473,3.091497144455489,0
2.2892425584626404,3.0977345438767467,0
2.479074621166247,3.0195787725463403,0
2.173642247831075,3.1282165267775155,0
1.8991000896554384,3.1417438116236367,0
2.7820351861691885,2.9053610702665953,0
2.1468127124986367,3.440222632804305,0
2.399088648330498,3.004100746201778,0
1.1658139539649235,3.1808459865269634,0
1.2231840094819315,3.514478030829431,0
2.0593158549176414,3.3498859069551963,0
1.6842611016366322,2.456622384344981,0
2.0912640344494084,2.9882387960153505,0
1.827960710844992,3.0296314482564672,0
2.968602562211291,3.29208394157917,0
2.3673245120521615,3.2953779120436746,0
2.5178117503482675,2.9334749144847394,0
1.2808335423136472,2.9339948534478966,0
2.2841074984987757,2.660569861709724,0
1.9382719173287344,2.7578805899491905,0
2.5257102381450958,3.2623099553922974,0
2.2280392172253856,3.21756045959234,0
1.9869627616067556,3.0691446988846263,0
1.5851853968136889,2.2347453074373016,0
2.0525283956207585,3.1133965896952507,0
2.423242598948882,3.5499675356288285,0
2.549499469749631,2.650691742347143,0
1.8767072377675809,3.168117003558483,0
2.886166637209762,3.5180347212998706,0
2.391789006699433,2.8642742155577485,0
1.6908801290957065,3.276117759184134,0
1.614768557517974,2.916547277156894,0
1.959827717849327,3.5575192311929826,0
1.875855943964113,2.1462626264995848,0
2.1765556266818638,2.755342351413626,0
2.0149208585532112,2.969653354705257,0
1.904203601463781,3.276619203624646,0
1.4634972925765526,2.819045021265974,0
2.2394132695910836,2.7850703286294713,0
1.4369176517555098,3.2339943701398575,0
2.3930831206545387,2.9842516773249477,0
1.3137040405356637,3.247089411344586,0
1.4190392415031092,3.108079746896858,0
1.689387661340244,2.5940562499815623,0
1.8453314940221084,2.935845855250459,0
1.7745271123647433,3.206046147375303,0
1.8438757175394083,3.3430668050851375,0
2.0984106079752176,2.755854977691292,0
1.6969210406586999,2.4233762953333966,0
2.101756612253388,2.8758943584620247,0
1.16973156517777,2.81249979453071,0
1.684638089760767,3.5514871572597313,0
1.4040274858373416,2.495527220093081,0
2.388489375086995,3.474867105112387,0
1.7392559714460254,2.7787699620168813,0
2.2156823887936596,2.1855150710691413,0
1.3485822104230554,2.9017433097022507,0
2.542461698145194,2.8474944691416413,0
2.0353278771073042,3.396826245397404,0
2.737409656647351,2.798103034398091,0
1.994107146693301,3.637719327469995,0
1.4672302536830002,3.3596533746938375,0
1.6435895636735596,3.035865328486105,0
1.915083333409904,2.6646959397545698,0
1.6559143253196038,3.096745027488814,0
2.3484387648569385,2.954592328884024,0
2.0245396055566256,3.1999109232018665,0
1.6599334294454642,3.258892377944523,0
2.2867700839709113,3.911269204562643,0
1.8683635333041462,2.8396713694161555,0
2.269138055050811,3.2866864591192484,0
1.8127194963181508,2.858893063074483,0
2.189395793376314,2.7103455157428686,0
1.8563131041947447,3.031357468578952,0
2.3485785396877903,2.7883904843371607,0
1.3551654382892648,2.329190886368626,0
1.5592054266528534,2.540391298630022,0
1.9458862344830319,2.583891946240838,0
1.7540357640625786,2.7290699402562826,0
1.8458222487032023,3.4628765160330928,0
2.231681656300681,3.0056452953466013,0
1.8386408017967066,2.848368570181943,0
2.1147112644831823,3.2044591756733016,0
1.6823338728647899,3.012768264464981,0
1.2889331509679405,3.074099824459709,0
2.26675223468554,2.901975980591694,0
2.6357844486490367,2.6915665433973825,0
2.0761041453561413,2.9874613386669155,0
1.9648958163948071,2.959987241198338,0
2.037486760503315,3.296785560212295,0
2.4822076826961603,2.999212414423545,0
2.2853606252600716,2.754381568806626,0
2.2680844084541816,2.7333029666605535,0
2.381730977630846,3.773724307087634,0
1.9572706392100128,2.232609778217407,0
1.808174473364312,3.431156297001256,0
2.193576875458836,3.0871197595362605,0
2.3530339245841936,3.1695587037369477,0
2.4262038156078978,3.321798286826445,0
2.5325951584579354,3.125578629367189,0
2.316840790522884,2.8925055244199753,0
1.789488715954348,3.5973686741466406,0
2.075671636712941,3.281708198051833,0
2.0433090050439864,2.7947195221780126,0
2.0038440124038406,3.5025979062187,0
2.1943340259977986,2.4009843940943396,0
1.924664440198346,3.6238028274466494,0
1.9251710983525154,2.369832457893037,0
2.66256710989789,3.2388373784344773,0
1.9754954994155198,2.870003792371276,0
2.378823175427107,2.8103058099208327,0
2.401889748580596,3.1897683500034897,0
2.0856386739205726,3.0509301818674586,0
1.9387611871500376,3.365974042073243,0
1.6971300087643582,2.432326205609427,0
2.215054043012366,3.220933414823502,0
2.1680844033791185,3.1427049293663134,0
1.8878108675818583,3.2756189465349337,0
1.9840546556359107,2.8295102537146875,0
1.89083804071061,3.7072238945715412,0
1.3927583712840987,3.1749258365035296,0
1.412311350331699,2.9621183315869595,0
1.8482303801960343,2.270240096162043,0
2.136163156651817,2.8669866782327316,0
1.2652777801035646,3.293848831770988,0
2.502252162296127,3.5215435198038003,0
2.125634754228015,3.0161203485019903,0
2.4648548173135287,3.5888342548690346,0
2.3967490460064687,2.67046183921957,0
2.070470698625223,3.153830650502,0
1.3666340608789698,3.1642762308672707,0
2.795547139092786,3.223977658030277,0
2.5156945785046148,3.064020155545047,0
1.9743735866056624,3.1334449865283416,0
1.7144606732054486,2.662678684467964,0
2.443206595009278,3.4803198200032814,0
1.6531127895444273,3.3387995815938525,0
1.9695640085378927,3.1189330010716505,0
2.161076523802272,3.3480226638435115,0
2.0289513706521163,3.4935566983556776,0
2.108294493915974,3.218464495364336,0
1.7083580929619637,3.7555306537466917,0
2.164438723121738,3.249549098870785,0
1.4371349660759605,2.7120542919223145,0
2.433259290771556,3.1004118914024117,0
1.330177092809876,3.363401475144337,0
1.8096760184765468,3.493960945056849,0
1.969257512488705,3.0716473401071855,0
2.4126341025070768,2.685877460200868,0
1.6525036172581211,2.9312255528606626,0
2.2895104798674275,2.534192961585278,0
1.4161878900388163,3.2883023244653273,0
1.7889575906015487,2.862720895477901,0
1.350116359320942,2.762357239976806,0
1.9973514461790973,3.3256322501680122,0
1.7300694418178764,3.5800816420813737,0
1.7604053915370699,2.760917869445189,0
2.5380751431642308,3.074011053327371,0
1.8067913448459483,2.9457034040867924,0
2.4735757521397206,3.5131709868689884,0
1.7141223872554106,2.985148166472312,0
2.0315548896836506,2.654815961319191,0
1.980510231572502,3.001863001158095,0
2.3990733176278574,3.4225987599089205,0
1.8847767105743471,2.925116399648716,0
2.2325023057194726,2.795184042875546,0
2.206024053108091,2.9692327294207748,0
1.6607104977914828,2.6651071504921235,0
2.506470543610886,2.9452524822998454,0
2.574123932864409,2.8202273087497813,0
2.1019218203960226,3.8374368530563845,0
1.6299146393678523,2.335764925035078,0
2.4503065459505318,2.7106168131124244,0
1.9927527725628182,2.7949286263419455,0
2.093856973334361,2.66731232748499,0
1.9370209692408429,3.1574353642947868,0
1.6470918898040083,2.7549705896239387,0
1.878416008240514,2.4999145980208026,0
1.8521036560204387,3.0415787889660155,0
1.86015787044405,2.9050182274738963,0
1.993034415182695,2.7704897881486903,0
2.241871898053407,3.5025923436806217,0
1.837466862731593,3.1698193810171973,0
1.9161339955978736,3.1279205707634765,0
2.548022835921139,3.1780308400563344,0
1.3793049114166118,3.1588984710064354,0
2.4315023101581534,2.922441340500664,0
2.3484721821412413,2.758459560596819,0
1.4800612941672042,3.049409156591424,0
1.38523314773879,2.9160801454872427,0
2.450394791925926,2.3315829829888015,0
1.5521761214301357,2.638788714193448,0
1.977838049101164,2.8719991250238266,0
2.489697733593631,3.334021915182094,0
2.173345531124009,3.0509706100203595,0
2.1376304219446896,2.698306175640319,0
2.3000236237448144,2.6107845109742795,0
2.2923819478657808,3.415149875741591,0
2.0738026107308305,2.9383254293633083,0
2.1401084679083855,1.9984685704647644,0
2.1057903764699115,2.9603261007560677,0
1.982280160430053,3.2472863795142395,0
1.9738308774523452,2.6009276001720947,0
1.9505090652111177,3.0236444194282885,0
2.0402268690533543,3.0566717785497737,0
2.3637791657214935,2.6198879064380485,0
2.0614951596576976,3.4514753945163843,0
1.3928859760719816,3.0628763382730186,0
1.7951175243094348,2.870251365434413,0
1.6833173738749523,2.9406572495048446,0
2.6444394650494165,2.5574493735879753,0
1.5906364991324105,2.5443229004427734,0
2.6045964003198354,2.8381811030675497,0
1.991026328878314,2.8590259706128163,0
1.669451992558918,2.9176972736849476,0
2.860385262007796,3.4872248223409894,0
1.7014717637727048,3.22665093607159,0
1.7089670295667683,2.378271326403823,0
2.3568288211826203,3.406032496325243,0
2.366118287866765,2.8355471627731497,0
1.9416284930993049,3.262417943780343,0
2.1370236130718374,2.8622268850460344,0
1.4333248629586424,3.0398563179497042,0
2.3776533737326395,2.580844098838045,0
2.223565783586592,3.1160395932967924,0
2.2625518921313166,3.3051914249016523,0
1.7569371653261265,2.434064209942269,0
1.8132681660109922,3.3111945611344527,0
1.8102986337659102,2.7570848366498253,0
1.3625273803263767,3.6134266440928284,0
2.2889997744988584,3.2694635934461678,0
2.3387038853728157,3.2018479265401907,0
1.914484900687165,2.9426825635572293,0
1.8503524723927562,3.92215926404525,0
2.1945692109548047,2.8376698455269977,0
2.162923870958198,2.646195878750289,0
2.5265773515062295,2.768625816467501,0
2.175379901417863,3.373092170410097,0
2.1346689904717473,3.0330644971368734,0
2.0037807296996055,2.9802456160895123,0
1.7981555288753743,2.8426807995806036,0
2.5178566307778274,2.962012178560195,0
1.7249713057160294,2.819295841098472,0
2.385129738244028,3.2364623216075676,0
2.1961152123812897,2.909867580381573,0
2.200676864560531,2.7747536062672733,0
1.9091350890289789,3.3394315705871107,0
2.3059971876216725,2.656331553917219,0
1.7005657414819986,3.038045753484693,0
2.6041463311343285,2.329552192435852,0
2.0974165288496764,2.518384833949398,0
1.777984152266059,2.8724500536775155,0
1.8528220797970882,2.813171421119277,0
2.0025224711317295,2.8126605516792975,0
1.4881399153010466,3.2729543643829717,0
2.263505258502108,3.2951110085079343,0
1.4607429263075713,3.1046213534044527,0
2.236592599532423,2.6390792760461452,0
2.003210636863745,2.959306674141372,0
2.644752730498892,3.6735736129544003,0
1.4174752623344298,3.872874452004796,0
1.6796709975963366,3.343235653014599,0
2.3396742933023056,2.6515084206053676,0
2.1726437278436848,2.9623631895068776,0
2.1940155016213367,3.080735305833219,0
2.4187188198795866,3.026389840101122,0
1.9412440757007912,3.383622481570013,0
2.203138587700511,3.2561346880123105,0
1.7673946647094911,2.634158026510534,0
1.8012972498615545,2.782712515011794,0
2.27516974402852,3.341594417602918,0
1.94570439866366,3.5008216565885233,0
2.4789642878177953,3.0851896207401888,0
1.712337879959936,3.551381827302439,0
1.978643927140057,3.044157818750841,0
1.8811382410377009,2.688573385795981,0
1.4859761993896479,3.221503913245051,0
1.7258096311361828,4.070835930148888,0
1.6198742460856324,2.5599161337565204,0
2.178548550464704,3.5352597176385534,0
2.0226063799301275,3.200284847065546,0
1.3547584038894516,2.7628709590078815,0
1.6242344948018514,2.336733952518242,0
2.0409430819083605,2.215010332436348,0
1.537231411869393,2.8119821720953038,0
1.7090499574171232,3.1387429757724736,0
2.106953067165868,3.31282956107741,0
2.2633343064494373,3.3992844762764833,0
1.9993285599968311,3.1062134152858345,0
2.179029795671717,3.049579844086859,0
1.8609819915290242,2.8836451129810805,0
1.7138545605845121,3.1475658904684405,0
1.9670946890701955,2.7678891872771323,0
1.7682143132363926,2.5763604452760243,0
2.3425944694330196,3.027516184336126,0
1.6980199931493556,3.2829917123607064,0
1.8038429165719694,2.507724780545719,0
2.3574278012266965,2.8120160536518606,0
1.8568853184269236,3.014413007122212,0
2.3999062279765404,3.007013051803209,0
1.5803090058491693,3.190356951439263,0
1.8302535965083966,3.660773390035313,0
1.9996080973007384,2.217737575735467,0
2.125077740254486,3.6806092272910798,0
2.551572100990886,3.640834001064798,0
1.6430839351164879,3.3192533385918725,0
1.7473019110921508,3.0785012897959234,0
1.5544666499410937,2.774440482291049,0
1.7633136559227347,3.314494348049916,0
2.2802516925843794,3.0968869052657872,0
1.527352503680615,2.890926198117598,0
1.738859230970046,3.3043865148430718,0
2.4123646984860145,3.369734955110809,0
1.7356732032040427,2.0411634071986824,0
1.381563335654481,3.497569442328773,0
1.8595607712380615,2.7372463836072107,0
2.5749311027026818,3.442805980920914,0
2.008557052671925,2.8973089181276093,0
1.9537645755154063,3.079506979435613,0
2.5600165484618627,3.1478635984830294,0
2.2541101615636996,3.40924453817456,0
1.5906133996414533,3.264201662365915,0
1.8969009358684361,2.1193666814795318,0
1.2551406603049657,2.64365883596846,0
2.1859281300074036,3.039829847869104,0
2.0645283475114824,3.6828302189403423,0
1.5558186347990657,2.9903983260356966,0
2.1065524329848353,2.7423044092115827,0
2.0099143607790295,2.440017733070479,0
2.4934671760462597,2.761434906614348,0
2.710990057672476,2.9886339866288907,0
2.359818747889714,2.981343995853096,0
1.9892396587088146,2.795589733372297,0
2.0416933752781974,3.1112995430449164,0
1.725509521879687,2.9562344544490404,0
1.7864653968800102,3.8048824243651937,0
1.9685942305309334,3.5408312530937955,0
1.9315321842173092,3.090750674537218,0
1.537522574924156,2.8435245928462476,0
2.0736871347762365,3.5551013408359533,0
2.0776939721866947,3.4843021264175498,0
2.2242551885710222,3.56959046881264,0
1.9793352239432307,3.8365779487281313,0
1.830111328980057,2.7317383580308157,0
1.5764815026088381,3.8158586350453243,0
2.2868066504162643,2.883057743316892,0
7.998436314997592,8.100307496188451,1
